22.44	291.667
22.46	253.333
22.48	243.333
22.5	231.667
22.52	211.667
22.54	238.333
22.56	191.667
22.58	220
22.6	211.667
22.62	206.667
22.64	235
22.66	195
22.68	225
22.7	221.667
22.72	181.667
22.74	211.667
22.76	171.667
22.78	210
22.8	216.667
22.82	208.333
22.84	193.333
22.86	236.667
22.88	213.333
22.9	218.333
22.92	230
22.94	181.667
22.96	193.333
22.98	208.333
23	193.333
23.02	210
23.04	220
23.06	190
23.08	215
23.1	191.667
23.12	241.667
23.14	210
23.16	221.667
23.18	211.667
23.2	221.667
23.22	185
23.24	246.667
23.26	181.667
23.28	213.333
23.3	168.333
23.32	176.667
23.34	208.333
23.36	178.333
23.38	200
23.4	163.333
23.42	211.667
23.44	208.333
23.46	215
23.48	213.333
23.5	211.667
23.52	163.333
23.54	216.667
23.56	201.667
23.58	196.667
23.6	186.667
23.62	178.333
23.64	153.333
23.66	190
23.68	160
23.7	218.333
23.72	175
23.74	181.667
23.76	171.667
23.78	178.333
23.8	226.667
23.82	208.333
23.84	205
23.86	228.333
23.88	188.333
23.9	191.667
23.92	190
23.94	213.333
23.96	185
23.98	181.667
24	181.667
24.02	183.333
24.04	181.667
24.06	170
24.08	200
24.1	178.333
24.12	168.333
24.14	198.333
24.16	173.333
24.18	206.667
24.2	186.667
24.22	178.333
24.24	205
24.26	190
24.28	213.333
24.3	161.667
24.32	193.333
24.34	171.667
24.36	246.667
24.38	170
24.4	171.667
24.42	186.667
24.44	188.333
24.46	191.667
24.48	186.667
24.5	185
24.52	173.333
24.54	195
24.56	195
24.58	170
24.6	175
24.62	203.333
24.64	173.333
24.66	208.333
24.68	195
24.7	171.667
24.72	165
24.74	205
24.76	161.667
24.78	190
24.8	181.667
24.82	181.667
24.84	205
24.86	195
24.88	183.333
24.9	168.333
24.92	188.333
24.94	190
24.96	191.667
24.98	156.667
25	198.333
25.02	180
25.04	178.333
25.06	193.333
25.08	188.333
25.1	178.333
25.12	170
25.14	188.333
25.16	135
25.18	196.667
25.2	183.333
25.22	188.333
25.24	175
25.26	146.667
25.28	188.333
25.3	166.667
25.32	196.667
25.34	190
25.36	166.667
25.38	166.667
25.4	173.333
25.42	186.667
25.44	173.333
25.46	173.333
25.48	178.333
25.5	160
25.52	180
25.54	206.667
25.56	173.333
25.58	166.667
25.6	163.333
25.62	170
25.64	180
25.66	186.667
25.68	168.333
25.7	170
25.72	175
25.74	156.667
25.76	166.667
25.78	156.667
25.8	201.667
25.82	155
25.84	181.667
25.86	190
25.88	180
25.9	165
25.92	186.667
25.94	176.667
25.96	158.333
25.98	148.333
26	168.333
26.02	178.333
26.04	183.333
26.06	200
26.08	188.333
26.1	186.667
26.12	190
26.14	178.333
26.16	208.333
26.18	181.667
26.2	188.333
26.22	165
26.24	173.333
26.26	161.667
26.28	176.667
26.3	173.333
26.32	160
26.34	185
26.36	176.667
26.38	160
26.4	218.333
26.42	161.667
26.44	170
26.46	183.333
26.48	151.667
26.5	163.333
26.52	165
26.54	171.667
26.56	175
26.58	156.667
26.6	173.333
26.62	175
26.64	193.333
26.66	185
26.68	140
26.7	205
26.72	173.333
26.74	166.667
26.76	150
26.78	170
26.8	180
26.82	151.667
26.84	181.667
26.86	140
26.88	166.667
26.9	150
26.92	161.667
26.94	171.667
26.96	206.667
26.98	163.333
27	158.333
27.02	155
27.04	176.667
27.06	160
27.08	175
27.1	163.333
27.12	180
27.14	161.667
27.16	140
27.18	168.333
27.2	171.667
27.22	175
27.24	188.333
27.26	183.333
27.28	175
27.3	175
27.32	178.333
27.34	216.667
27.36	175
27.38	161.667
27.4	166.667
27.42	188.333
27.44	183.333
27.46	143.333
27.48	200
27.5	175
27.52	171.667
27.54	150
27.56	210
27.58	180
27.6	146.667
27.62	171.667
27.64	171.667
27.66	126.667
27.68	170
27.7	176.667
27.72	163.333
27.74	155
27.76	161.667
27.78	158.333
27.8	186.667
27.82	191.667
27.84	176.667
27.86	138.333
27.88	183.333
27.9	195
27.92	200
27.94	180
27.96	201.667
27.98	200
28	178.333
28.02	183.333
28.04	171.667
28.06	185
28.08	193.333
28.1	205
28.12	188.333
28.14	218.333
28.16	205
28.18	191.667
28.2	181.667
28.22	250
28.24	266.667
28.26	226.667
28.28	250
28.3	253.333
28.32	235
28.34	225
28.36	215
28.38	200
28.4	240
28.42	236.667
28.44	213.333
28.46	186.667
28.48	215
28.5	190
28.52	170
28.54	163.333
28.56	176.667
28.58	155
28.6	171.667
28.62	181.667
28.64	168.333
28.66	161.667
28.68	208.333
28.7	185
28.72	191.667
28.74	151.667
28.76	156.667
28.78	188.333
28.8	218.333
28.82	196.667
28.84	173.333
28.86	188.333
28.88	190
28.9	141.667
28.92	195
28.94	171.667
28.96	135
28.98	156.667
29	175
29.02	211.667
29.04	175
29.06	178.333
29.08	161.667
29.1	155
29.12	188.333
29.14	161.667
29.16	153.333
29.18	165
29.2	173.333
29.22	150
29.24	163.333
29.26	186.667
29.28	180
29.3	188.333
29.32	136.667
29.34	166.667
29.36	150
29.38	175
29.4	190
29.42	181.667
29.44	176.667
29.46	196.667
29.48	180
29.5	168.333
29.52	140
29.54	193.333
29.56	183.333
29.58	165
29.6	181.667
29.62	161.667
29.64	200
29.66	153.333
29.68	156.667
29.7	140
29.72	161.667
29.74	161.667
29.76	175
29.78	163.333
29.8	188.333
29.82	156.667
29.84	156.667
29.86	146.667
29.88	165
29.9	156.667
29.92	175
29.94	158.333
29.96	165
29.98	130
30	180
30.02	193.333
30.04	195
30.06	165
30.08	193.333
30.1	138.333
30.12	195
30.14	180
30.16	170
30.18	180
30.2	180
30.22	220
30.24	163.333
30.26	206.667
30.28	188.333
30.3	210
30.32	203.333
30.34	253.333
30.36	228.333
30.38	225
30.4	225
30.42	253.333
30.44	221.667
30.46	203.333
30.48	225
30.5	238.333
30.52	211.667
30.54	256.667
30.56	238.333
30.58	253.333
30.6	255
30.62	241.667
30.64	251.667
30.66	265
30.68	306.667
30.7	246.667
30.72	288.333
30.74	293.333
30.76	278.333
30.78	291.667
30.8	313.333
30.82	308.333
30.84	338.333
30.86	336.667
30.88	381.667
30.9	353.333
30.92	446.667
30.94	380
30.96	426.667
30.98	468.333
31	510
31.02	520
31.04	536.667
31.06	596.667
31.08	645
31.1	661.667
31.12	813.333
31.14	945
31.16	1056.67
31.18	1235
31.2	1530
31.22	1875
31.24	2438.33
31.26	2995
31.28	3895
31.3	5016.67
31.32	6403.33
31.34	7446.67
31.36	8425
31.38	9156.67
31.4	9351.67
31.42	9191.67
31.44	8918.33
31.46	8266.67
31.48	7853.33
31.5	7391.67
31.52	7118.33
31.54	6483.33
31.56	5688.33
31.58	5425
31.6	4651.67
31.62	4045
31.64	3051.67
31.66	2328.33
31.68	1826.67
31.7	1506.67
31.72	1176.67
31.74	848.333
31.76	751.667
31.78	616.667
31.8	596.667
31.82	555
31.84	515
31.86	440
31.88	411.667
31.9	403.333
31.92	346.667
31.94	305
31.96	348.333
31.98	266.667
32	258.333
32.02	258.333
32.04	256.667
32.06	228.333
32.08	235
32.1	241.667
32.12	235
32.14	241.667
32.16	261.667
32.18	240
32.2	216.667
32.22	238.333
32.24	225
32.26	240
32.28	236.667
32.3	216.667
32.32	235
32.34	226.667
32.36	228.333
32.38	180
32.4	228.333
32.42	236.667
32.44	203.333
32.46	195
32.48	226.667
32.5	191.667
32.52	235
32.54	241.667
32.56	160
32.58	196.667
32.6	176.667
32.62	253.333
32.64	203.333
32.66	200
32.68	195
32.7	210
32.72	223.333
32.74	201.667
32.76	216.667
32.78	213.333
32.8	176.667
32.82	208.333
32.84	205
32.86	185
32.88	178.333
32.9	195
32.92	171.667
32.94	236.667
32.96	260
32.98	173.333
33	208.333
33.02	188.333
33.04	201.667
33.06	186.667
33.08	216.667
33.1	180
33.12	166.667
33.14	183.333
33.16	218.333
33.18	175
33.2	161.667
33.22	200
33.24	201.667
33.26	176.667
33.28	206.667
33.3	190
33.32	193.333
33.34	198.333
33.36	205
33.38	145
33.4	195
33.42	201.667
33.44	161.667
33.46	170
33.48	188.333
33.5	155
33.52	178.333
33.54	193.333
33.56	161.667
33.58	203.333
33.6	181.667
33.62	198.333
33.64	186.667
33.66	191.667
33.68	208.333
33.7	183.333
33.72	175
33.74	158.333
33.76	163.333
33.78	160
33.8	158.333
33.82	200
33.84	163.333
33.86	161.667
33.88	180
33.9	188.333
33.92	206.667
33.94	198.333
33.96	181.667
33.98	178.333
34	195
34.02	183.333
34.04	173.333
34.06	138.333
34.08	201.667
34.1	208.333
34.12	186.667
34.14	191.667
34.16	170
34.18	173.333
34.2	180
34.22	170
34.24	168.333
34.26	178.333
34.28	206.667
34.3	205
34.32	165
34.34	178.333
34.36	181.667
34.38	153.333
34.4	165
34.42	186.667
34.44	190
34.46	178.333
34.48	188.333
34.5	185
34.52	195
34.54	136.667
34.56	201.667
34.58	176.667
34.6	191.667
34.62	176.667
34.64	158.333
34.66	181.667
34.68	215
34.7	168.333
34.72	200
34.74	216.667
34.76	175
34.78	151.667
34.8	186.667
34.82	175
34.84	190
34.86	163.333
34.88	228.333
34.9	191.667
34.92	173.333
34.94	213.333
34.96	206.667
34.98	186.667
35	175
35.02	208.333
35.04	140
35.06	165
35.08	161.667
35.1	176.667
35.12	163.333
35.14	178.333
35.16	196.667
35.18	170
35.2	171.667
35.22	156.667
35.24	186.667
35.26	210
35.28	171.667
35.3	178.333
35.32	185
35.34	150
35.36	161.667
35.38	165
35.4	146.667
35.42	181.667
35.44	160
35.46	150
35.48	148.333
35.5	183.333
35.52	168.333
35.54	168.333
35.56	138.333
35.58	181.667
35.6	148.333
35.62	153.333
35.64	175
35.66	181.667
35.68	151.667
35.7	173.333
35.72	156.667
35.74	173.333
35.76	148.333
35.78	163.333
35.8	161.667
35.82	185
35.84	181.667
35.86	163.333
35.88	175
35.9	150
35.92	171.667
35.94	166.667
35.96	203.333
35.98	148.333
36	175
36.02	146.667
36.04	141.667
36.06	171.667
36.08	185
36.1	160
36.12	168.333
36.14	173.333
36.16	178.333
36.18	175
36.2	193.333
36.22	163.333
36.24	136.667
36.26	166.667
36.28	155
36.3	163.333
36.32	158.333
36.34	173.333
36.36	163.333
36.38	153.333
36.4	133.333
36.42	178.333
36.44	168.333
36.46	148.333
36.48	205
36.5	138.333
36.52	185
36.54	131.667
36.56	140
36.58	218.333
36.6	170
36.62	181.667
36.64	150
36.66	148.333
36.68	178.333
36.7	141.667
36.72	178.333
36.74	180
36.76	171.667
36.78	160
36.8	165
36.82	163.333
36.84	170
36.86	148.333
36.88	196.667
36.9	145
36.92	156.667
36.94	196.667
36.96	205
36.98	193.333
37	168.333
37.02	168.333
37.04	130
37.06	165
37.08	180
37.1	150
37.12	175
37.14	158.333
37.16	181.667
37.18	135
37.2	171.667
37.22	160
37.24	191.667
37.26	168.333
37.28	171.667
37.3	160
37.32	171.667
37.34	193.333
37.36	186.667
37.38	158.333
37.4	151.667
37.42	163.333
37.44	146.667
37.46	196.667
37.48	155
37.5	153.333
37.52	165
37.54	148.333
37.56	140
37.58	168.333
37.6	158.333
37.62	143.333
37.64	170
37.66	180
37.68	173.333
37.7	171.667
37.72	165
37.74	193.333
37.76	183.333
37.78	195
37.8	175
37.82	191.667
37.84	211.667
37.86	195
37.88	183.333
37.9	171.667
37.92	153.333
37.94	166.667
37.96	153.333
37.98	183.333
38	206.667
38.02	188.333
38.04	186.667
38.06	223.333
38.08	196.667
38.1	170
38.12	231.667
38.14	183.333
38.16	178.333
38.18	176.667
38.2	201.667
38.22	190
38.24	185
38.26	261.667
38.28	240
38.3	231.667
38.32	265
38.34	241.667
38.36	231.667
38.38	261.667
38.4	266.667
38.42	263.333
38.44	251.667
38.46	263.333
38.48	356.667
38.5	298.333
38.52	338.333
38.54	416.667
38.56	416.667
38.58	451.667
38.6	498.333
38.62	640
38.64	785
38.66	1003.33
38.68	1205
38.7	1843.33
38.72	2216.67
38.74	2836.67
38.76	3078.33
38.78	3338.33
38.8	3393.33
38.82	3313.33
38.84	3023.33
38.86	2605
38.88	2003.33
38.9	1773.33
38.92	1493.33
38.94	1221.67
38.96	875
38.98	611.667
39	440
39.02	315
39.04	330
39.06	306.667
39.08	296.667
39.1	253.333
39.12	228.333
39.14	288.333
39.16	243.333
39.18	211.667
39.2	213.333
39.22	220
39.24	206.667
39.26	183.333
39.28	226.667
39.3	170
39.32	185
39.34	200
39.36	196.667
39.38	156.667
39.4	156.667
39.42	153.333
39.44	180
39.46	153.333
39.48	160
39.5	188.333
39.52	161.667
39.54	176.667
39.56	171.667
39.58	201.667
39.6	168.333
39.62	151.667
39.64	165
39.66	143.333
39.68	185
39.7	175
39.72	178.333
39.74	158.333
39.76	146.667
39.78	178.333
39.8	186.667
39.82	193.333
39.84	168.333
39.86	181.667
39.88	170
39.9	163.333
39.92	168.333
39.94	155
39.96	145
39.98	176.667
40	185
40.02	173.333
40.04	160
40.06	153.333
40.08	175
40.1	181.667
40.12	188.333
40.14	151.667
40.16	183.333
40.18	173.333
40.2	163.333
40.22	135
40.24	215
40.26	160
40.28	173.333
40.3	168.333
40.32	158.333
40.34	208.333
40.36	153.333
40.38	150
40.4	143.333
40.42	143.333
40.44	171.667
40.46	170
40.48	181.667
40.5	141.667
40.52	166.667
40.54	166.667
40.56	153.333
40.58	173.333
40.6	196.667
40.62	185
40.64	178.333
40.66	188.333
40.68	173.333
40.7	201.667
40.72	185
40.74	183.333
40.76	185
40.78	143.333
40.8	198.333
40.82	173.333
40.84	180
40.86	155
40.88	135
40.9	145
40.92	150
40.94	190
40.96	188.333
40.98	188.333
41	148.333
41.02	186.667
41.04	155
41.06	136.667
41.08	140
41.1	163.333
41.12	146.667
41.14	176.667
41.16	153.333
41.18	155
41.2	170
41.22	165
41.24	171.667
41.26	151.667
41.28	153.333
41.3	146.667
41.32	198.333
41.34	120
41.36	161.667
41.38	128.333
41.4	148.333
41.42	176.667
41.44	171.667
41.46	163.333
41.48	165
41.5	151.667
41.52	171.667
41.54	151.667
41.56	158.333
41.58	148.333
41.6	123.333
41.62	168.333
41.64	151.667
41.66	138.333
41.68	163.333
41.7	188.333
41.72	130
41.74	163.333
41.76	125
41.78	138.333
41.8	165
41.82	153.333
41.84	155
41.86	165
41.88	145
41.9	128.333
41.92	193.333
41.94	186.667
41.96	123.333
41.98	143.333
42	156.667
42.02	190
42.04	160
42.06	156.667
42.08	153.333
42.1	140
42.12	138.333
42.14	148.333
42.16	141.667
42.18	160
42.2	165
42.22	151.667
42.24	130
42.26	155
42.28	145
42.3	135
42.32	138.333
42.34	136.667
42.36	153.333
42.38	121.667
42.4	181.667
42.42	151.667
42.44	156.667
42.46	155
42.48	163.333
42.5	171.667
42.52	143.333
42.54	141.667
42.56	140
42.58	141.667
42.6	170
42.62	140
42.64	163.333
42.66	180
42.68	163.333
42.7	156.667
42.72	155
42.74	158.333
42.76	123.333
42.78	183.333
42.8	171.667
42.82	145
42.84	133.333
42.86	151.667
42.88	148.333
42.9	151.667
42.92	138.333
42.94	165
42.96	146.667
42.98	163.333
43	125
43.02	148.333
43.04	148.333
43.06	178.333
43.08	155
43.1	156.667
43.12	163.333
43.14	173.333
43.16	166.667
43.18	143.333
43.2	166.667
43.22	188.333
43.24	166.667
43.26	161.667
43.28	166.667
43.3	168.333
43.32	158.333
43.34	150
43.36	168.333
43.38	173.333
43.4	158.333
43.42	171.667
43.44	145
43.46	151.667
43.48	133.333
43.5	185
43.52	160
43.54	165
43.56	176.667
43.58	175
43.6	200
43.62	181.667
43.64	178.333
43.66	178.333
43.68	155
43.7	178.333
43.72	193.333
43.74	171.667
43.76	168.333
43.78	160
43.8	145
43.82	171.667
43.84	161.667
43.86	136.667
43.88	171.667
43.9	186.667
43.92	156.667
43.94	176.667
43.96	175
43.98	181.667
44	183.333
44.02	191.667
44.04	166.667
44.06	193.333
44.08	186.667
44.1	176.667
44.12	210
44.14	206.667
44.16	193.333
44.18	186.667
44.2	191.667
44.22	208.333
44.24	200
44.26	173.333
44.28	216.667
44.3	216.667
44.32	208.333
44.34	191.667
44.36	233.333
44.38	221.667
44.4	201.667
44.42	245
44.44	253.333
44.46	231.667
44.48	251.667
44.5	278.333
44.52	291.667
44.54	355
44.56	323.333
44.58	341.667
44.6	391.667
44.62	471.667
44.64	540
44.66	636.667
44.68	798.333
44.7	921.667
44.72	1040
44.74	1206.67
44.76	1330
44.78	1278.33
44.8	1238.33
44.82	1230
44.84	1225
44.86	1108.33
44.88	1091.67
44.9	1035
44.92	1030
44.94	901.667
44.96	895
44.98	753.333
45	748.333
45.02	748.333
45.04	778.333
45.06	738.333
45.08	771.667
45.1	846.667
45.12	988.333
45.14	1048.33
45.16	1135
45.18	1453.33
45.2	1848.33
45.22	2203.33
45.24	2408.33
45.26	2610
45.28	2733.33
45.3	2683.33
45.32	2436.67
45.34	2246.67
45.36	2103.33
45.38	1756.67
45.4	1573.33
45.42	1388.33
45.44	1190
45.46	975
45.48	706.667
45.5	595
45.52	483.333
45.54	421.667
45.56	393.333
45.58	363.333
45.6	281.667
45.62	256.667
45.64	293.333
45.66	281.667
45.68	291.667
45.7	240
45.72	208.333
45.74	193.333
45.76	226.667
45.78	193.333
45.8	205
45.82	225
45.84	170
45.86	208.333
45.88	198.333
45.9	195
45.92	208.333
45.94	188.333
45.96	180
45.98	178.333
46	181.667
46.02	180
46.04	171.667
46.06	176.667
46.08	168.333
46.1	186.667
46.12	165
46.14	180
46.16	150
46.18	153.333
46.2	168.333
46.22	165
46.24	190
46.26	145
46.28	193.333
46.3	170
46.32	141.667
46.34	178.333
46.36	150
46.38	193.333
46.4	143.333
46.42	140
46.44	135
46.46	148.333
46.48	163.333
46.5	176.667
46.52	148.333
46.54	203.333
46.56	143.333
46.58	160
46.6	176.667
46.62	145
46.64	168.333
46.66	198.333
46.68	171.667
46.7	161.667
46.72	115
46.74	178.333
46.76	163.333
46.78	126.667
46.8	148.333
46.82	161.667
46.84	160
46.86	141.667
46.88	165
46.9	156.667
46.92	143.333
46.94	141.667
46.96	150
46.98	141.667
47	170
47.02	176.667
47.04	146.667
47.06	156.667
47.08	135
47.1	168.333
47.12	123.333
47.14	173.333
47.16	151.667
47.18	158.333
47.2	165
47.22	150
47.24	135
47.26	155
47.28	158.333
47.3	145
47.32	151.667
47.34	148.333
47.36	191.667
47.38	158.333
47.4	185
47.42	130
47.44	161.667
47.46	131.667
47.48	150
47.5	150
47.52	158.333
47.54	160
47.56	148.333
47.58	163.333
47.6	136.667
47.62	143.333
47.64	141.667
47.66	158.333
47.68	135
47.7	128.333
47.72	138.333
47.74	116.667
47.76	155
47.78	133.333
47.8	126.667
47.82	126.667
47.84	160
47.86	143.333
47.88	133.333
47.9	138.333
47.92	171.667
47.94	143.333
